True_label,LR_Pred,LR_Pred_label,LR_hybrid_Pred,LR_hybrid_Pred_label,SVM_Pred,SVM_Pred_label,SVM_hybrid_Pred,SVM_hybrid_Pred_label,RF_Pred,RF_Pred_label,RF_hybrid_Pred,RF_hybrid_Pred_label,GBM_Pred,GBM_Pred_label,GBM_hybrid_Pred,GBM_hybrid_Pred_label
0,0.08429558754544476,0,0.016611185333920885,0,0.0,0,0.0,0,0.00966150013166106,0,0.0,0,0.023929753152611633,0,0.010361372636633812,0
0,0.03353135897779099,0,0.05086354037078367,0,0.0,0,0.0,0,0.036717294275594024,0,0.2,0,0.10246276981824079,0,0.0264697870361137,0
0,0.0735261233979308,0,0.06300905889848428,0,0.0,0,0.125,0,0.04154967673007526,0,0.6,1,0.06983603350295578,0,0.053159233338049866,0
0,0.06369537759995197,0,0.0344391618148307,0,0.0,0,0.0,0,0.018434383546591687,0,0.0,0,0.04772589503016883,0,0.027680169016319454,0
0,0.14399100010813323,0,0.12664364533928618,0,0.1111111111111111,0,0.125,0,0.13801117016102485,0,0.4,0,0.13663192248228648,0,0.1370340923778858,0
1,0.15778077415823186,0,0.3296778164063418,0,0.8481481481481481,1,0.25,0,0.19674440550160724,0,1.0,1,0.2651903320155122,0,0.4045689968903022,0
0,0.05618971866498299,0,0.054997724511058735,0,0.0,0,0.0,0,0.03803470824078335,0,0.2,0,0.10206969670685015,0,0.0536215960642337,0
0,0.07377983756355264,0,0.026018123582597995,0,0.0,0,0.0,0,0.0101428771272585,0,0.4,0,0.02646594015770149,0,0.016342328076575874,0
0,0.17088516084056884,0,0.06643598594801835,0,0.1111111111111111,0,0.0,0,0.01848475603661664,0,0.0,0,0.07492079226565612,0,0.07682649805259206,0
0,0.17088516084056884,0,0.17361933749320058,0,0.0,0,0.0,0,0.2419405245136269,0,0.4,0,0.19571439182050424,0,0.26446510504216864,0
0,0.13480036341818136,0,0.22061334963324858,0,0.6111111111111112,1,0.625,1,0.4328755291113823,0,0.2,0,0.22909713906840456,0,0.3212835571626173,0
0,0.13770654558170498,0,0.056287262114598904,0,0.0,0,0.0,0,0.0228215836603128,0,0.2,0,0.03451319355925399,0,0.04182328257664764,0
1,0.1395639915938408,0,0.13112565715463254,0,0.1380952380952381,0,0.25,0,0.10666660430331137,0,0.4,0,0.15565395904007984,0,0.13990587538658122,0
0,0.08429558754544476,0,0.03170963958494022,0,0.0,0,0.0,0,0.04911685934974877,0,0.4,0,0.043790359042299505,0,0.03690917381286821,0
0,0.13770654558170498,0,0.30040176972198346,0,0.48148148148148145,0,0.25,0,0.2818380959718223,0,0.4,0,0.2784674841642325,0,0.2746389302848418,0
0,0.0768114553650989,0,0.016611185333920885,0,0.0,0,0.0,0,0.01145272082139082,0,0.0,0,0.02343426103799243,0,0.015344119484110763,0
0,0.1395639915938408,0,0.06643598594801835,0,0.0,0,0.0,0,0.09347081150537397,0,0.4,0,0.07546712829435373,0,0.05615564490205028,0
0,0.0231820748620068,0,0.1516613770616707,0,0.1111111111111111,0,0.125,0,0.10887240962535592,0,0.4,0,0.1859425540789764,0,0.08079462342644979,0
0,0.0650363299510724,0,0.13494433538635006,0,0.1111111111111111,0,0.125,0,0.10944612357996973,0,0.4,0,0.1451260638616473,0,0.13081041194762963,0
0,0.1433051110520346,0,0.12664364533928618,0,0.0,0,0.0,0,0.18330562672771603,0,0.6,1,0.1356895172941541,0,0.12981438336445275,0
0,0.06776360363896945,0,0.016611185333920885,0,0.0,0,0.0,0,0.010120763381484113,0,0.2,0,0.02296164808831006,0,0.008054719422323942,0
0,0.13770654558170498,0,0.06643598594801835,0,0.1111111111111111,0,0.0,0,0.02447149462561848,0,0.4,0,0.08185701321372503,0,0.06244595469773265,0
0,0.07208366726745051,0,0.03170963958494022,0,0.0,0,0.0,0,0.11652246051228493,0,0.4,0,0.04129609586002668,0,0.043926428395597454,0
0,0.03539707395043481,0,0.08759083129376709,0,0.25,0,0.125,0,0.01660516091954638,0,0.2,0,0.05418839257679443,0,0.03814590937887775,0
0,0.17088516084056884,0,0.02215716177597352,0,0.0,0,0.0,0,0.005877695459651981,0,0.0,0,0.02605502478610296,0,0.02149256016614404,0
0,0.15778077415823186,0,0.07477411937217067,0,0.6666666666666666,1,0.125,0,0.035143097040067406,0,0.4,0,0.034367309785681324,0,0.0447153633451338,0
0,0.20322977163727823,0,0.047573111287159194,0,0.05555555555555555,0,0.0,0,0.06550920709250485,0,0.6,1,0.043689881158910635,0,0.06374336483023235,0
0,0.026989525146941817,0,0.03343753254764389,0,0.0,0,0.0,0,0.059210205906776295,0,0.4,0,0.032923196000326525,0,0.019042398928174997,0
0,0.13770654558170498,0,0.0634167560757698,0,0.1111111111111111,0,0.25,0,0.01957539461378409,0,0.0,0,0.0883100831646648,0,0.06244595469773265,0
0,0.04992350236226028,0,0.02334048811948173,0,0.0,0,0.0,0,0.01450560986178521,0,0.8,1,0.026967659132695207,0,0.01113821535424432,0
0,0.0231820748620068,0,0.0344391618148307,0,0.0,0,0.125,0,0.04087986395860497,0,0.4,0,0.047013892430284,0,0.033047548903048674,0
0,0.07021575005825391,0,0.15514479213012392,0,0.0,0,0.0,0,0.1658179672060996,0,0.6,1,0.12421448119298191,0,0.15221074439915294,0
0,0.1433051110520346,0,0.02334048811948173,0,0.0,0,0.125,0,0.028993429375357472,0,0.4,0,0.0272340698218824,0,0.020749131445024237,0
0,0.03896837815999187,0,0.016611185333920885,0,0.0,0,0.0,0,0.004604664079305674,0,0.0,0,0.022787429629463642,0,0.0073972546692515715,0
0,0.1395639915938408,0,0.276634883582797,0,0.0,0,0.125,0,0.30239066125516767,0,0.6,1,0.23978954756350035,0,0.2504653636753353,0
1,0.06290095379341906,0,0.046312284791918665,0,0.3333333333333333,0,0.0,0,0.04278563097658294,0,0.8,1,0.0603749745149417,0,0.034615262970301104,0
0,0.03539707395043481,0,0.016611185333920885,0,0.0,0,0.0,0,0.003610794884911781,0,0.2,0,0.025267180432776374,0,0.007209629159083493,0
0,0.11450197324441974,0,0.047573111287159194,0,0.0,0,0.0,0,0.0841305130108736,0,0.4,0,0.0444222622192992,0,0.05386410225173682,0
0,0.1395639915938408,0,0.05086354037078367,0,0.0,0,0.0,0,0.034346632428115996,0,0.6,1,0.10203534063047645,0,0.04441559945650626,0
0,0.04118179014343965,0,0.07477411937217067,0,0.0,0,0.125,0,0.04116829945538528,0,0.2,0,0.03464788967789693,0,0.031000615359486276,0
0,0.04715131899494902,0,0.31735731656592503,0,0.1111111111111111,0,0.125,0,0.17604039041209707,0,0.2,0,0.2509739732508667,0,0.20157795341001405,0
0,0.1395639915938408,0,0.03893762452014767,0,0.0,0,0.0,0,0.009437490823214087,0,0.4,0,0.0649314403614471,0,0.034958178666881175,0
0,0.06409103788227744,0,0.0422280876789827,0,0.0,0,0.0,0,0.017731126279505065,0,0.2,0,0.03669309452302106,0,0.02594959556682726,0
0,0.036499702152414736,0,0.016611185333920885,0,0.0,0,0.0,0,0.009616592520927024,0,0.4,0,0.02385717596112446,0,0.006555155173320017,0
0,0.04764825356465545,0,0.13112565715463254,0,0.0,0,0.25,0,0.07176016669591963,0,0.6,1,0.1583879183631686,0,0.0692965405691703,0
0,0.06409103788227744,0,0.02334048811948173,0,0.0,0,0.0,0,0.011224871457604445,0,0.0,0,0.027357210557971454,0,0.011874312640502491,0
0,0.18460008374680426,0,0.047573111287159194,0,0.0,0,0.0,0,0.07152274521626752,0,0.4,0,0.04098376189554516,0,0.06092671957584165,0
0,0.29390737442757764,0,0.06007858277845837,0,0.2222222222222222,0,0.0,0,0.022712503770204357,0,0.2,0,0.03875273642444599,0,0.07224192810572895,0
0,0.03539707395043481,0,0.05086354037078367,0,0.0,0,0.0,0,0.06871199201685951,0,0.4,0,0.10930253469576387,0,0.02064388686552904,0
0,0.026989525146941817,0,0.276634883582797,0,0.1111111111111111,0,0.0,0,0.10016236098144728,0,0.6,1,0.2465023106476498,0,0.10820443811042386,0
0,0.03353135897779099,0,0.016611185333920885,0,0.2222222222222222,0,0.125,0,0.012174917544649711,0,0.0,0,0.022670379450941497,0,0.00993849084588226,0
1,0.07319746480662792,0,0.13494433538635006,0,0.5222222222222223,1,0.375,0,0.10019663652025639,0,0.4,0,0.1433530647813666,0,0.15119216865036705,0
0,0.10129128575200291,0,0.06300905889848428,0,0.0,0,0.125,0,0.0779092569063722,0,0.4,0,0.06863294609859012,0,0.06922066411597913,0
0,0.06497150530009677,0,0.1516613770616707,0,0.2222222222222222,0,0.125,0,0.08950686000604943,0,0.6,1,0.18940553116493902,0,0.10935727045692138,0
0,0.08273784840072765,0,0.016611185333920885,0,0.0,0,0.0,0,0.010723753501505994,0,0.2,0,0.023393722998600954,0,0.006970803399051382,0
0,0.026280082433187246,0,0.06877794641533291,0,0.1111111111111111,0,0.125,0,0.027585675697358293,0,0.4,0,0.029879996270365576,0,0.022230168548113088,0
0,0.15778077415823186,0,0.0490723141944817,0,0.0,0,0.0,0,0.049788002717457244,0,0.2,0,0.0504534284405636,0,0.04630239149771535,0
0,0.03245987802463346,0,0.06630489721258839,0,0.0,0,0.0,0,0.015225893862268343,0,0.8,1,0.0948506188886281,0,0.026895137245491092,0
1,0.34230103167765713,0,0.3159066182228762,0,0.6666666666666666,1,0.5,0,0.4952536360892567,0,0.8,1,0.23593231508289172,0,0.613198689948834,1
0,0.04992350236226028,0,0.22734300868641524,0,0.27037037037037037,0,0.25,0,0.17115283211588717,0,0.8,1,0.2070715047789205,0,0.17931402407771196,0
0,0.07319746480662792,0,0.12664364533928618,0,0.1111111111111111,0,0.0,0,0.24201321310132407,0,0.0,0,0.12500926243164817,0,0.13115383333436947,0
0,0.06682628479364813,0,0.02334048811948173,0,0.0,0,0.0,0,0.00881492874703446,0,0.2,0,0.028435646550642412,0,0.011539101286354764,0
0,0.03116689895690552,0,0.17361933749320058,0,0.0,0,0.125,0,0.03361165125541249,0,0.8,1,0.2022980446624718,0,0.05917264015862394,0
0,0.03245987802463346,0,0.016611185333920885,0,0.0,0,0.0,0,0.018317550789235717,0,0.2,0,0.022494153328672724,0,0.008559568861447332,0
0,0.05618971866498299,0,0.046312284791918665,0,0.0,0,0.0,0,0.07543081818011904,0,0.0,0,0.060521499925025625,0,0.03559669645284156,0
0,0.13770654558170498,0,0.03170963958494022,0,0.0,0,0.0,0,0.03387504847322871,0,0.2,0,0.0413714563456827,0,0.045159508430540445,0
0,0.05319661631848637,0,0.056287262114598904,0,0.0,0,0.0,0,0.012706437944625754,0,0.2,0,0.03477289891152663,0,0.023545573960894378,0
1,0.29390737442757764,0,0.3296778164063418,0,0.8888888888888888,1,0.75,1,0.25114977691868307,0,0.8,1,0.2797399620174213,0,0.6875100939014008,1
1,0.18460008374680426,0,0.06780790599091449,0,0.07407407407407407,0,0.0,0,0.08371595722982518,0,0.6,1,0.08674222162169364,0,0.09163609494070139,0
1,0.04058973768105549,0,0.31735731656592503,0,0.1111111111111111,0,0.125,0,0.19816683898355608,0,0.8,1,0.2499070757405654,0,0.19695484856496082,0
0,0.059919288084589746,0,0.06643598594801835,0,0.0,0,0.125,0,0.06655844990363506,0,0.4,0,0.07558201285476907,0,0.057174718050806275,0
0,0.14399100010813323,0,0.016611185333920885,0,0.0,0,0.0,0,0.013348206468372167,0,0.0,0,0.023006831273237233,0,0.011546291662334491,0
0,0.0231820748620068,0,0.02334048811948173,0,0.0,0,0.25,0,0.015390107734169937,0,0.0,0,0.02709864706113003,0,0.01857187565092765,0
0,0.06819498665709046,0,0.016611185333920885,0,0.0,0,0.0,0,0.026131430489297086,0,0.2,0,0.025586734964405652,0,0.008904192563507081,0
0,0.15778077415823186,0,0.046312284791918665,0,0.0,0,0.0,0,0.031038470442519023,0,0.2,0,0.060153642158681825,0,0.0394354033895514,0
0,0.06290095379341906,0,0.25473276410218054,0,0.3333333333333333,0,0.0,0,0.4112969182292852,0,0.4,0,0.2276795030326542,0,0.22561857338771446,0
0,0.13770654558170498,0,0.30040176972198346,0,0.48148148148148145,0,0.25,0,0.2848388433668431,0,0.8,1,0.2784674841642325,0,0.2746389302848418,0
0,0.0216657294434204,0,0.03343753254764389,0,0.0,0,0.0,0,0.01400981365227011,0,0.2,0,0.03246873886476797,0,0.01625885229035193,0
0,0.2024918789375141,0,0.15514479213012392,0,0.1111111111111111,0,0.25,0,0.10592451389676555,0,0.0,0,0.12568686418086958,0,0.23678253456308992,0
0,0.13770654558170498,0,0.22734300868641524,0,0.5555555555555556,1,0.25,0,0.225760847429956,0,0.6,1,0.2208324958532971,0,0.21233157169303501,0
0,0.10333345818169076,0,0.03343753254764389,0,0.0,0,0.0,0,0.022676706817746008,0,0.0,0,0.03238934729229084,0,0.041665493626176185,0
0,0.05517263317336378,0,0.016611185333920885,0,0.0,0,0.0,0,0.02157750211386874,0,0.0,0,0.02466558356028611,0,0.011328358828053156,0
0,0.1128047464402466,0,0.03893762452014767,0,0.0,0,0.0,0,0.04237572976733614,0,0.0,0,0.06431962196735748,0,0.049582957580286004,0
0,0.13770654558170498,0,0.02334048811948173,0,0.0,0,0.0,0,0.014313065614682409,0,0.2,0,0.02833707939909768,0,0.02322021480784201,0
1,0.17088516084056884,0,0.22061334963324858,0,0.6666666666666666,1,0.5,0,0.30502998620594335,0,0.8,1,0.22725122933099964,0,0.3320074311015222,0
0,0.1395639915938408,0,0.128925252908373,0,0.5833333333333334,1,0.25,0,0.1277790939152166,0,0.4,0,0.16588952718109265,0,0.12389315531922775,0
0,0.02178420064272214,0,0.026018123582597995,0,0.0,0,0.0,0,0.03086026884762857,0,0.2,0,0.026126114807507685,0,0.013265695583933047,0
0,0.1161842490867254,0,0.15414233911739553,0,0.2222222222222222,0,0.125,0,0.27243501445121276,0,0.6,1,0.1523635800991705,0,0.23162171924040992,0
0,0.17088516084056884,0,0.043630489790994355,0,0.0,0,0.0,0,0.013114752584538664,0,0.8,1,0.05810794018066603,0,0.060130867042867166,0
0,0.042653707206244826,0,0.08759083129376709,0,0.0,0,0.0,0,0.011160491490820367,0,0.2,0,0.0548360656981425,0,0.05250107740188057,0
0,0.13791608561129481,0,0.15514479213012392,0,0.49338624338624343,0,0.25,0,0.2011522317255177,0,0.4,0,0.12697868543468108,0,0.1652361255441978,0
0,0.04992350236226028,0,0.05086354037078367,0,0.0,0,0.0,0,0.04002410836781025,0,0.0,0,0.10918463236046841,0,0.026942170410762536,0
0,0.13770654558170498,0,0.0344391618148307,0,0.1111111111111111,0,0.125,0,0.0913128035105156,0,0.4,0,0.047307646157237336,0,0.04995991972948784,0
1,0.17088516084056884,0,0.06630489721258839,0,0.32407407407407407,0,0.125,0,0.041694015296650726,0,0.6,1,0.09390306263349371,0,0.07508661558534137,0
0,0.08641502471103528,0,0.05086354037078367,0,0.0,0,0.0,0,0.01329655680382749,0,0.4,0,0.09978945049758378,0,0.03598465935804868,0
1,0.15778077415823186,0,0.15850903289236923,0,0.1111111111111111,0,0.0,0,0.12560527642396238,0,1.0,1,0.14466465761403077,0,0.15697843462454394,0
0,0.18460008374680426,0,0.15514479213012392,0,0.0,0,0.0,0,0.2296948351600963,0,0.4,0,0.12496398614043135,0,0.22885399306833903,0
0,0.19577946658178288,0,0.02334048811948173,0,0.0,0,0.0,0,0.01657188858689581,0,0.4,0,0.028202397786989266,0,0.0225299000629508,0
0,0.1433051110520346,0,0.05086354037078367,0,0.0,0,0.0,0,0.034206778699602744,0,0.0,0,0.101799655988135,0,0.04174423717956665,0
0,0.13791608561129481,0,0.06698976266953052,0,0.0,0,0.0,0,0.13400950627773947,0,0.6,1,0.07013242327490195,0,0.06755498834163294,0
0,0.029174375641533752,0,0.02334048811948173,0,0.0,0,0.0,0,0.010563419847071424,0,0.2,0,0.028270140988799822,0,0.011294452692513307,0
0,0.04118179014343965,0,0.0490723141944817,0,0.0,0,0.0,0,0.03050455508963511,0,0.2,0,0.050922327535980604,0,0.03305968265538801,0
0,0.04913588312864903,0,0.30040176972198346,0,0.14814814814814814,0,0.375,0,0.1907518794363872,0,0.4,0,0.2863398852607248,0,0.17487175514745454,0
0,0.043803847055943784,0,0.22734300868641524,0,0.24074074074074073,0,0.125,0,0.2711712271769094,0,0.8,1,0.2152724738073859,0,0.2236377888264112,0
0,0.07021575005825391,0,0.016611185333920885,0,0.0,0,0.0,0,0.015216125972414923,0,0.2,0,0.023398296574161172,0,0.010506932673062734,0
0,0.042653707206244826,0,0.05086354037078367,0,0.0,0,0.0,0,0.07781619485241521,0,0.2,0,0.11101184886779315,0,0.033114901231543065,0
0,0.1395639915938408,0,0.02334048811948173,0,0.0,0,0.0,0,0.006983754523227727,0,0.4,0,0.02821904530541321,0,0.023441234654888336,0
0,0.10106151077475763,0,0.06007858277845837,0,0.0,0,0.0,0,0.03019093013490649,0,0.0,0,0.0364062347600907,0,0.0468199226546882,0
0,0.08641502471103528,0,0.031691821638742845,0,0.0,0,0.0,0,0.09155522678658448,0,0.2,0,0.0594974459218823,0,0.02675453190714874,0
0,0.11074610124316518,0,0.054997724511058735,0,0.0,0,0.0,0,0.0912058237685691,0,0.2,0,0.10051840930942667,0,0.056047768762072486,0
0,0.18460008374680426,0,0.07064677811592457,0,0.0,0,0.25,0,0.08210823112871053,0,0.4,0,0.09346622537637453,0,0.08959337045230059,0
0,0.03930963667081876,0,0.05086354037078367,0,0.0,0,0.0,0,0.07868588651937868,0,0.2,0,0.10060255218331177,0,0.04200278376367612,0
0,0.042653707206244826,0,0.0634167560757698,0,0.3333333333333333,0,0.125,0,0.06832813545447035,0,0.6,1,0.08868243438017458,0,0.03632927832915247,0
0,0.17088516084056884,0,0.13112565715463254,0,0.7111111111111111,1,0.25,0,0.0970275292186465,0,0.0,0,0.1541262705993802,0,0.21325941605634272,0
0,0.15778077415823186,0,0.016611185333920885,0,0.0,0,0.0,0,0.03270849857739147,0,0.0,0,0.02244630849192553,0,0.015788101244134274,0
0,0.026462394707645262,0,0.07061687483245387,0,0.0,0,0.0,0,0.12866996300808495,0,0.6,1,0.07474950175577273,0,0.027886987670509407,0
0,0.05618971866498299,0,0.054997724511058735,0,0.0,0,0.125,0,0.06551773731708854,0,0.4,0,0.10985802346449171,0,0.0536215960642337,0
0,0.021369389894291803,0,0.05086354037078367,0,0.08333333333333333,0,0.0,0,0.05153472009108475,0,0.4,0,0.10865766188610858,0,0.019373280537322075,0
0,0.0363870948452108,0,0.06630489721258839,0,0.0,0,0.25,0,0.04983974408778613,0,0.6,1,0.09560441787443269,0,0.03472584035366177,0
